Experiment,Depth,Fragment,Species,Date_no,Date,AVG,R,G,B,AVG.s,R.s,G.s,B.s,AVG.c,R.c,G.c,B.c,Survival,Cause,Comments
Depth gradient,7,1,Porites cylindrica,8,06/05/2020,61.303,41.549,80.695,61.649,135.639,89.7,158.384,158.499,115.2490434,118.1158863,129.9198467,99.18355952,80,,pg
Depth gradient,7,1,Porites cylindrica,9,13/05/2020,103.469,81.655,131.801,96.971,174.989,134.939,203.672,186.531,150.7785918,154.3069461,165.0165708,132.5656593,80,,grey
Depth gradient,7,1,Porites cylindrica,10,03/06/2020,41.284,27.11,59.446,37.295,141.938,83.012,169.388,173.53,74.16914427,83.27771888,89.49116821,54.80450066,30,,
Depth gradient,7,1,Porites cylindrica,11,17/06/2020,31.659,16.989,46.426,31.548,125.946,66.677,146.339,164.875,64.09925682,64.97285421,80.89866679,48.79296437,30,,
Depth gradient,7,1,Porites cylindrica,12,15/07/2020,24.518,10.703,31.802,31.096,156.434,83.835,177.974,207.902,39.96631167,32.55519771,45.56570061,38.14047003,30,,
Depth gradient,7,2,Porites cylindrica,1,18/03/2020,39.274,33.684,56.689,27.412,194.747,146.563,219.273,218.365,51.42502837,58.60565081,65.92555855,32.01089918,100,,
Depth gradient,7,2,Porites cylindrica,2,25/03/2020,39.4,33.258,55.098,29.782,155.736,111.072,180.732,175.627,64.51302204,76.3539866,77.73935994,43.24169974,90,,
Depth gradient,7,2,Porites cylindrica,3,01/04/2020,43.065,30.294,64.583,34.363,147.034,97.545,178.322,165.008,74.68731722,79.1939105,92.3535234,53.10387981,90,,
Depth gradient,7,2,Porites cylindrica,4,08/04/2020,55.264,46.427,76.996,42.413,142.31,104.678,165.388,156.959,99.02550769,113.0981199,118.7146589,68.90535108,90,,
Depth gradient,7,2,Porites cylindrica,5,15/04/2020,53.99,39.283,80.935,41.88,145.521,99.936,173.495,163.125,94.60799472,100.2358009,118.9568864,65.46758621,80,,g
Depth gradient,7,2,Porites cylindrica,6,22/04/2020,59.533,41.636,89.226,47.757,157.004,108.721,183.576,178.848,96.69126264,97.65528279,123.9412015,68.09153583,80,,g
Depth gradient,7,2,Porites cylindrica,7,29/04/2020,48.478,38.661,81.714,25.049,134.596,97.521,168.142,138.231,91.84440845,101.091611,123.9254321,46.20884606,70,,g
Depth gradient,7,2,Porites cylindrica,8,06/05/2020,56.2,40.493,81.542,46.633,142.538,95.615,165.343,166.427,100.54161,107.9926267,125.7580303,71.45123688,40,,g
Depth gradient,7,2,Porites cylindrica,9,13/05/2020,,,,,,,,,,,,,0,Dead,g
Depth gradient,7,2,Porites cylindrica,10,03/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,2,Porites cylindrica,11,17/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,2,Porites cylindrica,12,15/07/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,3,Porites cylindrica,1,18/03/2020,30.969,23.506,42.921,26.49,201.754,157.16,225.886,222.132,39.14219792,38.13966658,48.45300284,30.40962131,100,,
Depth gradient,7,3,Porites cylindrica,2,25/03/2020,27.484,19.97,39.242,23.251,125.68,82.713,150.689,143.859,55.76400382,61.56650103,66.40637339,41.21400121,90,,
Depth gradient,7,3,Porites cylindrica,3,01/04/2020,46.477,28.036,65.492,45.946,129.82,80.607,161.292,147.472,91.29282853,88.69180096,103.5417752,79.44714929,90,,
Depth gradient,7,3,Porites cylindrica,4,08/04/2020,33.609,26.27,44.81,29.773,131.916,94.393,155.738,145.351,64.96782043,70.9676565,73.37033993,52.23297397,90,,
Depth gradient,7,3,Porites cylindrica,5,15/04/2020,66.7,43.469,88.303,68.408,136.195,92.646,164.252,151.736,124.8834392,119.644615,137.0897462,114.9630938,90,,pi
Depth gradient,7,3,Porites cylindrica,6,22/04/2020,87.366,58.912,110.243,92.906,130.569,83.252,155.844,152.432,170.6249569,180.4468361,180.3852891,155.4203186,90,,
Depth gradient,7,3,Porites cylindrica,7,29/04/2020,76.844,59.11,102.135,69.257,121.835,87.135,154.454,124.062,160.8340789,172.9850232,168.6225349,142.3524931,90,,p
Depth gradient,7,3,Porites cylindrica,8,06/05/2020,87.41,61.155,105.865,95.232,122.446,77.457,143.784,145.926,182.0357545,201.3313839,187.7508972,166.4142099,80,,p
Depth gradient,7,3,Porites cylindrica,9,13/05/2020,126.523,100.936,152.286,126.375,180.418,142.09,208.088,191.361,178.8256438,181.1435006,186.6178252,168.4022606,80,,p
Depth gradient,7,3,Porites cylindrica,10,03/06/2020,86.376,59.047,108.785,91.263,86.376,59.047,108.785,91.263,255,255,255,255,50,,p
Depth gradient,7,3,Porites cylindrica,11,17/06/2020,44.727,29.85,63.038,41.323,137.54,77.41,159.928,175.174,82.92413116,98.33031908,100.5120429,60.15370432,40,,
Depth gradient,7,3,Porites cylindrica,12,15/07/2020,22.235,8.345,28.963,29.361,165.413,91.419,187.827,217.267,34.27738449,23.27716339,39.32110399,34.46015732,30,,
Depth gradient,7,4,Porites cylindrica,1,18/03/2020,27.987,20.26,38.907,24.813,184.398,132.581,210.978,209.518,38.70261608,38.96712199,47.02521116,30.19938621,100,,
Depth gradient,7,4,Porites cylindrica,2,25/03/2020,,,,,,,,,,,,,100,,overgrown (0)
Depth gradient,7,4,Porites cylindrica,3,01/04/2020,54.049,35.234,74.105,52.82,129.605,80.8,161.44,146.573,106.3423093,111.1964109,117.0513813,91.89345923,100,,grey
Depth gradient,7,4,Porites cylindrica,4,08/04/2020,74.986,56.996,93.175,74.803,140.407,103.142,163.92,153.829,136.1857315,140.9123345,144.9464678,123.9997985,100,,grey
Depth gradient,7,4,Porites cylindrica,5,15/04/2020,69.92,44.274,92.187,73.344,123.404,79.321,151.317,139.77,144.4815403,142.3314129,155.3538928,133.810689,100,,grey
Depth gradient,7,4,Porites cylindrica,6,22/04/2020,78.709,50.911,100.613,84.63,125.891,78.184,151.665,147.763,159.4299434,166.0481045,169.1643754,146.0490786,100,,grey
Depth gradient,7,4,Porites cylindrica,7,29/04/2020,81.436,62.495,108.421,73.361,126.541,90.604,159.875,129.162,164.1063371,175.8887577,172.9310711,144.8340456,100,,grey
Depth gradient,7,4,Porites cylindrica,8,06/05/2020,66.653,46.237,80.615,73.112,116.055,70.84,137.263,139.976,146.4522425,166.4375353,149.7623176,133.1911185,100,,p
Depth gradient,7,4,Porites cylindrica,9,13/05/2020,118.393,94.693,142.187,118.328,176.38,136.492,204.397,188.765,171.1657501,176.9093793,177.388538,159.8476412,100,,p
Depth gradient,7,4,Porites cylindrica,10,03/06/2020,61.267,40.933,77.743,65.139,141.281,81.958,167.062,175.19,110.5816423,127.3568779,118.6653159,94.81388778,90,,p
Depth gradient,7,4,Porites cylindrica,11,17/06/2020,44.002,30.706,58.693,42.662,169.679,109.358,193.092,206.423,66.12786497,71.5999744,77.51079796,52.70154004,70,,
Depth gradient,7,4,Porites cylindrica,12,15/07/2020,25.634,12.09,33.651,31.102,167.596,93.303,189.87,219.944,39.00254183,33.04234591,45.19410649,36.05922417,50,,
Depth gradient,7,5,Porites cylindrica,1,18/03/2020,65.707,53.678,84.795,58.692,216.673,175.021,238.918,236.693,77.32982421,78.20712943,90.50270386,63.23152776,60,,
Depth gradient,7,5,Porites cylindrica,2,25/03/2020,42.577,37.048,57.264,33.41,125.553,82.258,150.791,143.827,86.47451674,114.8488901,96.83814021,59.23470558,60,,
Depth gradient,7,5,Porites cylindrica,3,01/04/2020,95.704,71.29,125.388,90.513,164.869,116.386,196.741,181.647,148.0237037,156.1953328,162.5179297,127.0641134,60,,
Depth gradient,7,5,Porites cylindrica,4,08/04/2020,66.265,51.711,88.433,58.696,149.302,112.688,172.855,161.949,113.177151,117.0160532,130.4585635,92.42094734,50,,
Depth gradient,7,5,Porites cylindrica,5,15/04/2020,65.293,42.165,91.183,62.568,143.041,98.194,171.253,159.786,116.3982005,109.4982891,135.7737675,99.85130112,50,,g
Depth gradient,7,5,Porites cylindrica,6,22/04/2020,79.376,53.928,104.054,80.231,142.544,93.91,168.581,165.055,141.9974183,146.4342456,157.3947835,123.9520463,50,,
Depth gradient,7,5,Porites cylindrica,7,29/04/2020,92.993,76.397,124.485,78.176,149.211,113.356,182.05,152.363,158.9240405,171.8588782,174.3678934,130.8380644,20,,
Depth gradient,7,5,Porites cylindrica,8,06/05/2020,64.296,45.358,82.419,65.143,133.574,87.095,155.65,157.859,122.7445461,132.8008496,135.026309,105.229762,20,,p
Depth gradient,7,5,Porites cylindrica,9,13/05/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,5,Porites cylindrica,10,03/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,5,Porites cylindrica,11,17/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,5,Porites cylindrica,12,15/07/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,7,6,Porites cylindrica,1,18/03/2020,59.962,50.471,79.792,49.636,194.234,145.275,219.579,217.795,78.7210787,88.59132679,92.66350607,58.11510824,100,,
Depth gradient,7,6,Porites cylindrica,2,25/03/2020,58.445,47.575,74.568,53.232,129.901,88.033,154.304,147.58,114.7294863,137.8076971,123.2297283,91.97831685,100,,grey
Depth gradient,7,6,Porites cylindrica,3,01/04/2020,85.523,61.685,110.634,84.246,143.601,94.637,175.468,160.749,151.8677795,166.2106259,160.7795723,133.6414534,90,,grey
Depth gradient,7,6,Porites cylindrica,4,08/04/2020,78.77,64.901,97.936,73.539,138.223,102.116,161.488,150.673,145.3184347,162.0681872,154.6472803,124.4578989,90,,grey
Depth gradient,7,6,Porites cylindrica,5,15/04/2020,70.879,49.891,95.115,67.645,154.434,109.541,182.791,171.032,117.0347527,116.141034,132.6888359,100.8552493,90,,grey
Depth gradient,7,6,Porites cylindrica,6,22/04/2020,,,,,,,,,,,,,70,,overgrown (0)
Depth gradient,7,6,Porites cylindrica,7,29/04/2020,84.063,65.507,115.174,71.478,108.28,76.301,139.549,109.048,197.9688308,218.9261609,210.4591935,167.1455689,70,,
Depth gradient,7,6,Porites cylindrica,8,06/05/2020,75.65,51.261,96.891,78.905,127.889,81.351,149.286,152.922,150.8397908,160.6809382,165.5024919,131.575411,70,,
Depth gradient,7,6,Porites cylindrica,9,13/05/2020,121.146,91.773,150.926,120.778,174.024,134.285,202.713,185.144,177.5170666,174.2719961,189.8552634,166.3483019,70,,
Depth gradient,7,6,Porites cylindrica,10,03/06/2020,81.856,55.62,104.827,85.115,162.645,104.016,187.664,196.492,128.3364383,136.3549838,142.4401324,110.4590772,50,,
Depth gradient,7,6,Porites cylindrica,11,17/06/2020,29.029,16.837,42.28,28.018,139.649,78.791,163.138,176.882,53.00714649,54.49143938,66.08760681,40.39184315,50,,
Depth gradient,7,6,Porites cylindrica,12,15/07/2020,73.329,48.604,90.122,81.265,185.042,116.295,207.956,230.662,101.0521665,106.5739714,110.5094828,89.83957045,30,,
Depth gradient,7,7,Porites cylindrica,1,18/03/2020,25.987,21.704,37.879,18.307,190.052,141.785,215.569,212.781,34.86774672,39.03459463,44.80767179,21.93938839,100,,
Depth gradient,7,7,Porites cylindrica,2,25/03/2020,35.443,31.331,47.763,27.189,150.927,109.162,174.837,169.013,59.88302292,73.18851798,69.66239984,41.02166697,100,,
Depth gradient,7,7,Porites cylindrica,3,01/04/2020,49.182,35.245,67.708,44.611,152.071,103.606,183.347,169.324,82.47075379,86.74666525,94.16865288,67.18365382,100,,
Depth gradient,7,7,Porites cylindrica,4,08/04/2020,60.24,47.751,76.744,56.237,139.966,103.526,163.111,152.958,109.7495106,117.6178448,119.9779291,93.75406974,100,,
Depth gradient,7,7,Porites cylindrica,5,15/04/2020,81.092,58.736,103.914,80.642,144.051,99.691,172.428,160.158,143.5495762,150.2410448,153.6761431,128.3963961,100,,
Depth gradient,7,7,Porites cylindrica,6,22/04/2020,61.885,41.604,79.731,64.378,135.148,87.89,160.853,156.657,116.7658789,120.7079304,126.397425,104.791934,100,,
Depth gradient,7,7,Porites cylindrica,7,29/04/2020,82.38,63.883,110.144,73.15,129.787,95.418,162.641,131.291,161.8567345,170.7242344,172.6915108,142.0756183,100,,
Depth gradient,7,7,Porites cylindrica,8,06/05/2020,78.422,54.533,96.646,84.137,123.674,79.606,144.412,146.828,161.6961528,174.6842575,170.6556934,146.1229125,100,,p
Depth gradient,7,7,Porites cylindrica,9,13/05/2020,118.813,96.944,143.889,115.675,180.517,141.983,208.433,191.199,167.8363534,174.1104217,176.0359204,154.2744732,100,,
Depth gradient,7,7,Porites cylindrica,10,03/06/2020,54.562,42.11,73.287,48.276,143.888,84.445,169.854,177.571,96.69541588,127.1602818,110.0249921,69.32652291,100,,
Depth gradient,7,7,Porites cylindrica,11,17/06/2020,43.639,30.184,57.295,43.43,183.758,126.096,206.376,218.748,60.55760838,61.04015988,70.79420572,50.62743431,100,,
Depth gradient,7,7,Porites cylindrica,12,15/07/2020,32.416,18.947,43.018,35.281,174.59,100.198,198.024,225.711,47.34566699,48.21937564,55.39525512,39.85917833,100,,
Depth gradient,7,8,Porites cylindrica,1,18/03/2020,52.892,41.75,70.611,46.332,219.947,172.637,242.734,244.284,61.32140925,61.66841407,74.1791632,48.36444466,90,,
Depth gradient,7,8,Porites cylindrica,2,25/03/2020,45.256,37.165,59.703,38.887,168.469,127.079,192.048,186.499,68.50091115,74.57624785,79.27322857,53.17017786,90,,
Depth gradient,7,8,Porites cylindrica,3,01/04/2020,67.716,49.115,89.814,64.231,171.036,122.905,201.137,188.747,100.9587455,101.9024857,113.8655245,86.77703487,90,,
Depth gradient,7,8,Porites cylindrica,4,08/04/2020,63.925,54.013,80.814,56.94,159.829,122.257,182.864,174.536,101.98947,112.6587026,112.6934224,83.19028739,90,,
Depth gradient,7,8,Porites cylindrica,5,15/04/2020,79.417,52.822,105.268,80.199,142.965,97.464,171.907,159.568,141.6523974,138.2008742,156.1503604,128.1631969,90,,
Depth gradient,7,8,Porites cylindrica,6,22/04/2020,89.599,61.452,113.822,93.495,154.047,106.658,179.856,175.614,148.316715,146.9206248,161.3769349,135.7592504,90,,p
Depth gradient,7,8,Porites cylindrica,7,29/04/2020,80.752,63.469,110.593,68.232,150.301,113.981,183.523,153.646,137.0034797,141.9937972,153.6658348,113.2418677,90,,p
Depth gradient,7,8,Porites cylindrica,8,06/05/2020,79.927,54.234,101.753,83.79,123.272,78.602,144.34,146.778,165.3366945,175.945523,179.7631634,145.5698402,90,,p
Depth gradient,7,8,Porites cylindrica,9,13/05/2020,121.038,96.273,150.76,116.116,176.419,135.895,205.282,188.492,174.951054,180.6513485,187.273117,157.0866668,90,,p
Depth gradient,7,8,Porites cylindrica,10,03/06/2020,44.469,32.46,62.25,38.722,166.39,105.835,192.194,201.41,68.15070016,78.20947702,82.59232858,49.02492428,90,,
Depth gradient,7,8,Porites cylindrica,11,17/06/2020,47.103,26.746,58.479,56.022,203.291,142.91,223.946,243.236,59.0840962,47.72395214,66.58812839,58.73147889,90,,
Depth gradient,7,8,Porites cylindrica,12,15/07/2020,34.005,16.655,44.385,40.925,190.701,119.746,213.06,239.191,45.47052716,35.4669467,53.12200789,43.62988156,80,,
Depth gradient,8,1,Porites cylindrica,1,18/03/2020,26.918,17.16,39.885,23.714,198.907,143.812,227.813,225.117,34.50904191,30.42722443,44.64484029,26.86189848,20,,
Depth gradient,8,1,Porites cylindrica,2,25/03/2020,31.593,17.091,53.507,24.242,115.369,69.459,145.876,130.954,69.82998032,62.74500065,93.53344621,47.20520183,10,,
Depth gradient,8,1,Porites cylindrica,3,01/04/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,4,08/04/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,5,15/04/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,6,22/04/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,7,29/04/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,8,06/05/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,9,13/05/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,10,03/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,11,17/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,1,Porites cylindrica,12,15/07/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,2,Porites cylindrica,1,18/03/2020,26.192,20.042,40.317,18.161,211.431,165.333,237.475,231.969,31.58931283,30.91161474,43.2922834,19.96411158,70,,overgrown (50)
Depth gradient,8,2,Porites cylindrica,2,25/03/2020,22.046,13.774,35.349,17.029,141.752,91.55,173.471,159.953,39.65891134,38.36559257,51.96254705,27.14794346,70,,overgrown (60)
Depth gradient,8,2,Porites cylindrica,3,01/04/2020,25.336,11.872,41.854,22.408,135.872,79.299,171.027,157.332,47.54975271,38.17652177,62.40400638,36.31835863,70,,overgrown (60)
Depth gradient,8,2,Porites cylindrica,4,08/04/2020,63.06,43.385,88.035,57.759,156.253,112.192,186.059,170.895,102.9119441,98.60930369,120.6548729,86.18476257,70,,g
Depth gradient,8,2,Porites cylindrica,5,15/04/2020,63.465,36.097,91.611,62.772,127.782,81.308,159.83,142.405,126.6498803,113.2082329,146.1603266,112.403778,70,,
Depth gradient,8,2,Porites cylindrica,6,22/04/2020,70.171,40.72,96.568,73.261,138.333,86.741,166.691,161.494,129.3516731,119.7080965,147.7274718,115.6795609,70,,
Depth gradient,8,2,Porites cylindrica,7,29/04/2020,78.393,56.396,112.271,66.519,122.693,82.21,160.345,125.135,162.9287327,174.9298139,178.5469145,135.5523634,60,,
Depth gradient,8,2,Porites cylindrica,8,06/05/2020,65.139,36.087,90.299,69.01,131.953,80.994,157.626,156.964,125.881526,113.6156382,146.0815157,112.1120129,60,,
Depth gradient,8,2,Porites cylindrica,9,13/05/2020,67.451,42.289,98.485,61.525,127.43,81.159,161.387,139.673,134.9761045,132.8712158,155.6115115,112.3257537,50,,
Depth gradient,8,2,Porites cylindrica,10,03/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,2,Porites cylindrica,11,17/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,2,Porites cylindrica,12,15/07/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,3,Porites cylindrica,1,18/03/2020,27.759,22.183,43.279,17.753,195.012,147.507,222.372,214.992,36.29799705,38.34845126,49.62920242,21.05666722,90,,
Depth gradient,8,3,Porites cylindrica,2,25/03/2020,34.693,20.552,54.177,29.402,128.852,81.471,159.604,145.63,68.65795642,64.32669293,86.55882685,51.48327954,90,,
Depth gradient,8,3,Porites cylindrica,3,01/04/2020,63.136,38.732,89.633,61.123,136.201,86.233,169.251,153.159,118.2052995,114.5345749,135.0444901,101.7659099,80,,
Depth gradient,8,3,Porites cylindrica,4,08/04/2020,47.6,26.967,70.633,45.315,114.276,74.074,143.135,125.809,106.2165284,92.83399033,125.8351556,91.84815872,50,,
Depth gradient,8,3,Porites cylindrica,5,15/04/2020,81.282,56.843,108.926,78.143,121.757,75.705,153.687,136.066,170.2317731,191.4664157,180.7318121,146.4470551,20,,owergrown (10)
Depth gradient,8,3,Porites cylindrica,6,22/04/2020,79.774,53.158,103.564,82.581,117.269,67.783,145.161,138.85,173.4675831,199.9806736,181.9277905,151.6611811,20,,"owergrown (10), p"
Depth gradient,8,3,Porites cylindrica,7,29/04/2020,104.585,82.889,143.152,87.632,125.965,86.247,163.609,128.002,211.7189299,245.0716547,223.1158433,174.5766472,20,,owergrown (10)
Depth gradient,8,3,Porites cylindrica,8,06/05/2020,61.629,35.392,84.082,65.534,130.617,78.524,157.754,155.579,120.3166127,114.9325047,135.9135743,107.4127614,20,,p
Depth gradient,8,3,Porites cylindrica,9,13/05/2020,60.196,35.325,88.168,57.161,129.497,80.006,165.654,142.768,118.5354101,112.5899933,135.721685,102.096093,20,,p
Depth gradient,8,3,Porites cylindrica,10,03/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,3,Porites cylindrica,11,17/06/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,3,Porites cylindrica,12,15/07/2020,,,,,,,,,,,,,0,Dead,
Depth gradient,8,4,Porites cylindrica,1,18/03/2020,31.686,23.873,47.704,23.47,197.359,149.71,224.609,217.758,40.94026622,40.66271458,54.15864903,27.48395007,100,,
Depth gradient,8,4,Porites cylindrica,2,25/03/2020,17.273,10.584,27.688,13.567,129.079,82.858,158.658,145.752,34.12340505,32.57283545,44.50100216,23.73610654,100,,
Depth gradient,8,4,Porites cylindrica,3,01/04/2020,52.543,34.619,76.149,46.869,130.828,82.179,164.02,146.445,102.4128245,107.4221516,118.387971,81.61149237,100,,
Depth gradient,8,4,Porites cylindrica,4,08/04/2020,40.689,25.764,58.242,38.113,111.79,71.606,140.497,123.436,92.81416048,91.74957406,105.7083781,78.73566059,90,,g
Depth gradient,8,4,Porites cylindrica,5,15/04/2020,59.613,43.438,79.656,55.814,115.029,70.17,146.569,128.56,132.1520225,157.8550663,138.5851033,110.7076073,90,,some overgrowth
Depth gradient,8,4,Porites cylindrica,6,22/04/2020,52.306,34.156,74.743,48.022,118.926,70.055,146.996,139.619,112.1540286,124.3277425,129.6597526,87.7073321,90,,"some overgrowth, pg"
Depth gradient,8,4,Porites cylindrica,7,29/04/2020,46.361,36.427,70.937,31.738,109.652,71.348,146.518,110.911,107.8143126,130.1912457,123.45879,72.9701292,90,,pg
Depth gradient,8,4,Porites cylindrica,8,06/05/2020,52.281,31.903,72.373,52.594,105.95,59.383,130.598,127.714,125.8296838,136.996531,141.3123861,105.011745,90,,pg
Depth gradient,8,4,Porites cylindrica,9,13/05/2020,42.204,25.892,66.761,33.986,112.354,67.964,145.485,123.577,95.78670986,97.14643046,117.0158779,70.12979762,90,,pg
Depth gradient,8,4,Porites cylindrica,10,03/06/2020,28.708,19.071,42.402,24.71,126.029,66.925,153.342,157.926,58.08615477,72.66499813,70.51238408,39.89875005,60,,
Depth gradient,8,4,Porites cylindrica,11,17/06/2020,18.91,8.724,26.65,21.424,143.396,76.017,169.152,184.865,33.62750704,29.26476972,40.17540437,29.55194331,50,,
Depth gradient,8,4,Porites cylindrica,12,15/07/2020,30.675,0.118,42.649,49.257,164.182,41.628,206.296,244.862,47.64301202,0.722830787,52.71791503,51.29638327,20,,
Depth gradient,8,5,Porites cylindrica,1,18/03/2020,,,,,,,,,,,,,80,,overgrown (0)
Depth gradient,8,5,Porites cylindrica,2,25/03/2020,28.802,18.683,45.602,22.171,149.027,101.221,179.73,166.129,49.28308293,47.06696239,64.69988316,34.03141535,80,,
Depth gradient,8,5,Porites cylindrica,3,01/04/2020,67.585,43.842,95.013,63.957,130.431,81.435,163.479,146.466,132.1325068,137.283846,148.2044483,111.3503134,80,,
Depth gradient,8,5,Porites cylindrica,4,08/04/2020,53.198,33.156,76.502,49.867,121.759,80.216,151.203,134.125,111.4126266,105.4001695,129.0186703,94.80771668,80,,g
